Date,country,cases
2003,Austria,708
2003,Belgium,133
2003,Bolivia,424
2003,Brazil,239
2003,Bulgaria,NA
2003,Canada,2731
2003,Chile,1
2003,France,274
2003,Germany,1142
2003,Hungary,NA
2003,Japan,22
2003,Mexico,894
2003,Netherlands,23
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,351
2003,Poland,NA
2003,Romania,725
2003,Russia,NA
2003,South Africa,NA
2003,Spain,170
2003,Sweden,NA
2003,Switzerland,19
2003,Ukraine,NA
2003,United States,2148
2003,Uruguay,138
2003,Argentina,133
2003,Australia,NA
2003,Austria,822
2003,Belgium,273
2003,Bolivia,408
2003,Brazil,201
2003,Bulgaria,NA
2003,Canada,3138
2003,Chile,2
2003,France,877
2003,Germany,991
2003,Hungary,NA
2003,Japan,25
2003,Mexico,880
2003,Netherlands,24
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,327
2003,Poland,NA
2003,Romania,788
2003,Russia,NA
2003,South Africa,NA
2003,Spain,158
2003,Sweden,NA
2003,Switzerland,20
2003,Ukraine,NA
2003,United States,2968
2003,Uruguay,134
2003,Argentina,123
2003,Australia,NA
2003,Austria,652
2003,Belgium,725
2003,Bolivia,388
2003,Brazil,177
2003,Bulgaria,NA
2003,Canada,4229
2003,Chile,2
2003,France,1282
2003,Germany,1071
2003,Hungary,NA
2003,Japan,33
2003,Mexico,979
2003,Netherlands,55
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,316
2003,Poland,NA
2003,Romania,844
2003,Russia,NA
2003,South Africa,NA
2003,Spain,73
2003,Sweden,NA
2003,Switzerland,42
2003,Ukraine,NA
2003,United States,3524
2003,Uruguay,124
2003,Argentina,121
2003,Australia,NA
2003,Austria,719
2003,Belgium,832
2003,Bolivia,368
2003,Brazil,154
2003,Bulgaria,NA
2003,Canada,5303
2003,Chile,1
2003,France,634
2003,Germany,1287
2003,Hungary,NA
2003,Japan,47
2003,Mexico,1025
2003,Netherlands,121
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,375
2003,Poland,NA
2003,Romania,1165
2003,Russia,NA
2003,South Africa,NA
2003,Spain,83
2003,Sweden,NA
2003,Switzerland,110
2003,Ukraine,NA
2003,United States,5389
2003,Uruguay,130
2003,Argentina,109
2003,Australia,NA
2003,Austria,862
2003,Belgium,729
2003,Bolivia,344
2003,Brazil,137
2003,Bulgaria,NA
2003,Canada,7531
2003,Chile,1
2003,France,457
2003,Germany,1214
2003,Hungary,NA
2003,Japan,72
2003,Mexico,1242
2003,Netherlands,159
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,333
2003,Poland,NA
2003,Romania,1434
2003,Russia,NA
2003,South Africa,NA
2003,Spain,53
2003,Sweden,NA
2003,Switzerland,187
2003,Ukraine,NA
2003,United States,7276
2003,Uruguay,117
2003,Argentina,103
2003,Australia,NA
2003,Austria,824
2003,Belgium,265
2003,Bolivia,342
2003,Brazil,148
2003,Bulgaria,NA
2003,Canada,7014
2003,Chile,1
2003,France,275
2003,Germany,950
2003,Hungary,NA
2003,Japan,101
2003,Mexico,1346
2003,Netherlands,177
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,322
2003,Poland,NA
2003,Romania,1304
2003,Russia,NA
2003,South Africa,NA
2003,Spain,27
2003,Sweden,NA
2003,Switzerland,303
2003,Ukraine,NA
2003,United States,8196
2003,Uruguay,109
2003,Argentina,100
2003,Australia,NA
2003,Austria,898
2003,Belgium,159
2003,Bolivia,319
2003,Brazil,155
2003,Bulgaria,NA
2003,Canada,4950
2003,Chile,1
2003,France,154
2003,Germany,1124
2003,Hungary,NA
2003,Japan,118
2003,Mexico,1264
2003,Netherlands,102
2003,New Zealand,NA
2003,Norway,NA
2003,Paraguay,NA
2003,Peru,257
2003,Poland,NA
2003,Romania,1142
2003,Russia,NA
2003,South Africa,NA
2003,Spain,33
2003,Sweden,NA
2003,Switzerland,504
2003,Ukraine,NA
2003,United States,5250
2003,Uruguay,126
2004,Argentina,98
2004,Australia,NA
2004,Austria,880
2004,Belgium,119
2004,Bolivia,311
2004,Brazil,153
2004,Bulgaria,NA
2004,Canada,3649
2004,Chile,1
2004,France,71
2004,Germany,1291
2004,Hungary,NA
2004,Japan,171
2004,Mexico,1108
2004,Netherlands,58
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,275
2004,Poland,NA
2004,Romania,932
2004,Russia,NA
2004,South Africa,NA
2004,Spain,46
2004,Sweden,NA
2004,Switzerland,354
2004,Ukraine,NA
2004,United States,3154
2004,Uruguay,127
2004,Argentina,98
2004,Australia,NA
2004,Austria,800
2004,Belgium,68
2004,Bolivia,322
2004,Brazil,154
2004,Bulgaria,NA
2004,Canada,2866
2004,Chile,1
2004,France,44
2004,Germany,1190
2004,Hungary,NA
2004,Japan,279
2004,Mexico,1026
2004,Netherlands,28
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,266
2004,Poland,NA
2004,Romania,818
2004,Russia,NA
2004,South Africa,NA
2004,Spain,23
2004,Sweden,NA
2004,Switzerland,252
2004,Ukraine,NA
2004,United States,2057
2004,Uruguay,122
2004,Argentina,98
2004,Australia,NA
2004,Austria,973
2004,Belgium,93
2004,Bolivia,343
2004,Brazil,152
2004,Bulgaria,NA
2004,Canada,2230
2004,Chile,1
2004,France,29
2004,Germany,1135
2004,Hungary,NA
2004,Japan,452
2004,Mexico,977
2004,Netherlands,20
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,303
2004,Poland,NA
2004,Romania,815
2004,Russia,NA
2004,South Africa,NA
2004,Spain,18
2004,Sweden,NA
2004,Switzerland,133
2004,Ukraine,NA
2004,United States,1616
2004,Uruguay,117
2004,Argentina,102
2004,Australia,NA
2004,Austria,998
2004,Belgium,78
2004,Bolivia,348
2004,Brazil,145
2004,Bulgaria,NA
2004,Canada,2155
2004,Chile,1
2004,France,30
2004,Germany,1190
2004,Hungary,NA
2004,Japan,695
2004,Mexico,976
2004,Netherlands,20
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,284
2004,Poland,NA
2004,Romania,782
2004,Russia,NA
2004,South Africa,NA
2004,Spain,19
2004,Sweden,NA
2004,Switzerland,82
2004,Ukraine,NA
2004,United States,1396
2004,Uruguay,108
2004,Argentina,102
2004,Australia,NA
2004,Austria,1016
2004,Belgium,80
2004,Bolivia,336
2004,Brazil,146
2004,Bulgaria,NA
2004,Canada,1699
2004,Chile,1
2004,France,32
2004,Germany,1196
2004,Hungary,NA
2004,Japan,708
2004,Mexico,932
2004,Netherlands,20
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,261
2004,Poland,NA
2004,Romania,754
2004,Russia,NA
2004,South Africa,NA
2004,Spain,19
2004,Sweden,NA
2004,Switzerland,53
2004,Ukraine,NA
2004,United States,1227
2004,Uruguay,104
2004,Argentina,102
2004,Australia,NA
2004,Austria,854
2004,Belgium,65
2004,Bolivia,321
2004,Brazil,187
2004,Bulgaria,NA
2004,Canada,1649
2004,Chile,2
2004,France,22
2004,Germany,1145
2004,Hungary,NA
2004,Japan,537
2004,Mexico,939
2004,Netherlands,19
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,220
2004,Poland,NA
2004,Romania,811
2004,Russia,NA
2004,South Africa,NA
2004,Spain,16
2004,Sweden,NA
2004,Switzerland,37
2004,Ukraine,NA
2004,United States,1186
2004,Uruguay,100
2004,Argentina,102
2004,Australia,NA
2004,Austria,824
2004,Belgium,64
2004,Bolivia,330
2004,Brazil,185
2004,Bulgaria,NA
2004,Canada,1700
2004,Chile,1
2004,France,23
2004,Germany,1194
2004,Hungary,NA
2004,Japan,337
2004,Mexico,913
2004,Netherlands,19
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,289
2004,Poland,NA
2004,Romania,769
2004,Russia,NA
2004,South Africa,NA
2004,Spain,13
2004,Sweden,NA
2004,Switzerland,29
2004,Ukraine,NA
2004,United States,1162
2004,Uruguay,108
2004,Argentina,114
2004,Australia,NA
2004,Austria,738
2004,Belgium,44
2004,Bolivia,329
2004,Brazil,206
2004,Bulgaria,NA
2004,Canada,1580
2004,Chile,1
2004,France,31
2004,Germany,1308
2004,Hungary,NA
2004,Japan,182
2004,Mexico,974
2004,Netherlands,18
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,228
2004,Poland,NA
2004,Romania,761
2004,Russia,NA
2004,South Africa,NA
2004,Spain,15
2004,Sweden,NA
2004,Switzerland,24
2004,Ukraine,NA
2004,United States,1118
2004,Uruguay,115
2004,Argentina,121
2004,Australia,NA
2004,Austria,726
2004,Belgium,61
2004,Bolivia,314
2004,Brazil,228
2004,Bulgaria,NA
2004,Canada,1427
2004,Chile,1
2004,France,16
2004,Germany,1257
2004,Hungary,NA
2004,Japan,91
2004,Mexico,944
2004,Netherlands,18
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,208
2004,Poland,NA
2004,Romania,729
2004,Russia,NA
2004,South Africa,NA
2004,Spain,10
2004,Sweden,NA
2004,Switzerland,20
2004,Ukraine,NA
2004,United States,989
2004,Uruguay,106
2004,Argentina,108
2004,Australia,NA
2004,Austria,653
2004,Belgium,109
2004,Bolivia,370
2004,Brazil,244
2004,Bulgaria,NA
2004,Canada,1409
2004,Chile,1
2004,France,18
2004,Germany,1280
2004,Hungary,NA
2004,Japan,56
2004,Mexico,1040
2004,Netherlands,17
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,231
2004,Poland,NA
2004,Romania,703
2004,Russia,NA
2004,South Africa,NA
2004,Spain,14
2004,Sweden,NA
2004,Switzerland,17
2004,Ukraine,NA
2004,United States,919
2004,Uruguay,110
2004,Argentina,107
2004,Australia,NA
2004,Austria,600
2004,Belgium,70
2004,Bolivia,421
2004,Brazil,213
2004,Bulgaria,NA
2004,Canada,1404
2004,Chile,4
2004,France,14
2004,Germany,1047
2004,Hungary,NA
2004,Japan,29
2004,Mexico,1028
2004,Netherlands,16
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,301
2004,Poland,NA
2004,Romania,774
2004,Russia,NA
2004,South Africa,NA
2004,Spain,19
2004,Sweden,NA
2004,Switzerland,16
2004,Ukraine,NA
2004,United States,846
2004,Uruguay,115
2004,Argentina,119
2004,Australia,NA
2004,Austria,628
2004,Belgium,61
2004,Bolivia,450
2004,Brazil,243
2004,Bulgaria,NA
2004,Canada,1424
2004,Chile,3
2004,France,15
2004,Germany,938
2004,Hungary,NA
2004,Japan,20
2004,Mexico,1021
2004,Netherlands,15
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,284
2004,Poland,NA
2004,Romania,770
2004,Russia,NA
2004,South Africa,NA
2004,Spain,28
2004,Sweden,NA
2004,Switzerland,15
2004,Ukraine,NA
2004,United States,883
2004,Uruguay,113
2004,Argentina,123
2004,Australia,NA
2004,Austria,636
2004,Belgium,43
2004,Bolivia,446
2004,Brazil,240
2004,Bulgaria,NA
2004,Canada,1111
2004,Chile,2
2004,France,15
2004,Germany,771
2004,Hungary,NA
2004,Japan,13
2004,Mexico,880
2004,Netherlands,12
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,267
2004,Poland,NA
2004,Romania,757
2004,Russia,NA
2004,South Africa,NA
2004,Spain,23
2004,Sweden,NA
2004,Switzerland,13
2004,Ukraine,NA
2004,United States,808
2004,Uruguay,120
2004,Argentina,125
2004,Australia,NA
2004,Austria,569
2004,Belgium,21
2004,Bolivia,415
2004,Brazil,239
2004,Bulgaria,NA
2004,Canada,1178
2004,Chile,3
2004,France,9
2004,Germany,739
2004,Hungary,NA
2004,Japan,10
2004,Mexico,871
2004,Netherlands,12
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,279
2004,Poland,NA
2004,Romania,734
2004,Russia,NA
2004,South Africa,NA
2004,Spain,9
2004,Sweden,NA
2004,Switzerland,12
2004,Ukraine,NA
2004,United States,831
2004,Uruguay,122
2004,Argentina,134
2004,Australia,NA
2004,Austria,550
2004,Belgium,24
2004,Bolivia,451
2004,Brazil,243
2004,Bulgaria,NA
2004,Canada,1425
2004,Chile,5
2004,France,11
2004,Germany,695
2004,Hungary,NA
2004,Japan,8
2004,Mexico,908
2004,Netherlands,14
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,321
2004,Poland,NA
2004,Romania,686
2004,Russia,NA
2004,South Africa,NA
2004,Spain,12
2004,Sweden,NA
2004,Switzerland,12
2004,Ukraine,NA
2004,United States,796
2004,Uruguay,125
2004,Argentina,134
2004,Australia,NA
2004,Austria,531
2004,Belgium,32
2004,Bolivia,430
2004,Brazil,251
2004,Bulgaria,NA
2004,Canada,1163
2004,Chile,4
2004,France,7
2004,Germany,712
2004,Hungary,NA
2004,Japan,7
2004,Mexico,838
2004,Netherlands,15
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,369
2004,Poland,NA
2004,Romania,663
2004,Russia,NA
2004,South Africa,NA
2004,Spain,16
2004,Sweden,NA
2004,Switzerland,11
2004,Ukraine,NA
2004,United States,719
2004,Uruguay,119
2004,Argentina,226
2004,Australia,NA
2004,Austria,531
2004,Belgium,29
2004,Bolivia,464
2004,Brazil,272
2004,Bulgaria,NA
2004,Canada,1043
2004,Chile,5
2004,France,8
2004,Germany,542
2004,Hungary,NA
2004,Japan,5
2004,Mexico,828
2004,Netherlands,16
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,386
2004,Poland,NA
2004,Romania,671
2004,Russia,NA
2004,South Africa,NA
2004,Spain,12
2004,Sweden,NA
2004,Switzerland,9
2004,Ukraine,NA
2004,United States,722
2004,Uruguay,132
2004,Argentina,199
2004,Australia,NA
2004,Austria,417
2004,Belgium,34
2004,Bolivia,449
2004,Brazil,275
2004,Bulgaria,NA
2004,Canada,786
2004,Chile,10
2004,France,11
2004,Germany,563
2004,Hungary,NA
2004,Japan,5
2004,Mexico,799
2004,Netherlands,14
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,380
2004,Poland,NA
2004,Romania,683
2004,Russia,NA
2004,South Africa,NA
2004,Spain,13
2004,Sweden,NA
2004,Switzerland,8
2004,Ukraine,NA
2004,United States,705
2004,Uruguay,145
2004,Argentina,198
2004,Australia,NA
2004,Austria,476
2004,Belgium,42
2004,Bolivia,532
2004,Brazil,293
2004,Bulgaria,NA
2004,Canada,895
2004,Chile,17
2004,France,9
2004,Germany,558
2004,Hungary,NA
2004,Japan,4
2004,Mexico,790
2004,Netherlands,16
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,353
2004,Poland,NA
2004,Romania,661
2004,Russia,NA
2004,South Africa,NA
2004,Spain,16
2004,Sweden,NA
2004,Switzerland,8
2004,Ukraine,NA
2004,United States,680
2004,Uruguay,137
2004,Argentina,239
2004,Australia,NA
2004,Austria,425
2004,Belgium,33
2004,Bolivia,587
2004,Brazil,309
2004,Bulgaria,NA
2004,Canada,684
2004,Chile,27
2004,France,5
2004,Germany,556
2004,Hungary,NA
2004,Japan,3
2004,Mexico,852
2004,Netherlands,16
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,388
2004,Poland,NA
2004,Romania,637
2004,Russia,NA
2004,South Africa,NA
2004,Spain,18
2004,Sweden,NA
2004,Switzerland,7
2004,Ukraine,NA
2004,United States,663
2004,Uruguay,163
2004,Argentina,240
2004,Australia,NA
2004,Austria,454
2004,Belgium,38
2004,Bolivia,583
2004,Brazil,353
2004,Bulgaria,NA
2004,Canada,743
2004,Chile,44
2004,France,7
2004,Germany,606
2004,Hungary,NA
2004,Japan,3
2004,Mexico,733
2004,Netherlands,13
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,434
2004,Poland,NA
2004,Romania,613
2004,Russia,NA
2004,South Africa,NA
2004,Spain,18
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,649
2004,Uruguay,166
2004,Argentina,265
2004,Australia,NA
2004,Austria,441
2004,Belgium,41
2004,Bolivia,563
2004,Brazil,346
2004,Bulgaria,NA
2004,Canada,1041
2004,Chile,57
2004,France,8
2004,Germany,544
2004,Hungary,NA
2004,Japan,2
2004,Mexico,707
2004,Netherlands,12
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,292
2004,Poland,NA
2004,Romania,599
2004,Russia,NA
2004,South Africa,NA
2004,Spain,9
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,650
2004,Uruguay,151
2004,Argentina,283
2004,Australia,NA
2004,Austria,487
2004,Belgium,28
2004,Bolivia,499
2004,Brazil,319
2004,Bulgaria,NA
2004,Canada,792
2004,Chile,35
2004,France,6
2004,Germany,429
2004,Hungary,NA
2004,Japan,2
2004,Mexico,650
2004,Netherlands,12
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,385
2004,Poland,NA
2004,Romania,663
2004,Russia,NA
2004,South Africa,NA
2004,Spain,14
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,653
2004,Uruguay,162
2004,Argentina,273
2004,Australia,NA
2004,Austria,485
2004,Belgium,19
2004,Bolivia,459
2004,Brazil,336
2004,Bulgaria,NA
2004,Canada,819
2004,Chile,22
2004,France,4
2004,Germany,471
2004,Hungary,NA
2004,Japan,2
2004,Mexico,668
2004,Netherlands,11
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,327
2004,Poland,NA
2004,Romania,741
2004,Russia,NA
2004,South Africa,NA
2004,Spain,17
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,631
2004,Uruguay,165
2004,Argentina,273
2004,Australia,NA
2004,Austria,482
2004,Belgium,16
2004,Bolivia,438
2004,Brazil,360
2004,Bulgaria,NA
2004,Canada,755
2004,Chile,15
2004,France,4
2004,Germany,470
2004,Hungary,NA
2004,Japan,2
2004,Mexico,669
2004,Netherlands,11
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,351
2004,Poland,NA
2004,Romania,747
2004,Russia,NA
2004,South Africa,NA
2004,Spain,12
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,623
2004,Uruguay,163
2004,Argentina,271
2004,Australia,NA
2004,Austria,455
2004,Belgium,10
2004,Bolivia,405
2004,Brazil,316
2004,Bulgaria,NA
2004,Canada,711
2004,Chile,10
2004,France,4
2004,Germany,425
2004,Hungary,NA
2004,Japan,2
2004,Mexico,603
2004,Netherlands,11
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,328
2004,Poland,NA
2004,Romania,689
2004,Russia,NA
2004,South Africa,NA
2004,Spain,9
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,602
2004,Uruguay,172
2004,Argentina,254
2004,Australia,NA
2004,Austria,540
2004,Belgium,11
2004,Bolivia,383
2004,Brazil,287
2004,Bulgaria,NA
2004,Canada,752
2004,Chile,9
2004,France,5
2004,Germany,448
2004,Hungary,NA
2004,Japan,2
2004,Mexico,677
2004,Netherlands,12
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,373
2004,Poland,NA
2004,Romania,665
2004,Russia,NA
2004,South Africa,NA
2004,Spain,10
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,629
2004,Uruguay,245
2004,Argentina,238
2004,Australia,NA
2004,Austria,459
2004,Belgium,19
2004,Bolivia,365
2004,Brazil,257
2004,Bulgaria,NA
2004,Canada,663
2004,Chile,14
2004,France,5
2004,Germany,485
2004,Hungary,NA
2004,Japan,2
2004,Mexico,624
2004,Netherlands,11
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,349
2004,Poland,NA
2004,Romania,646
2004,Russia,NA
2004,South Africa,NA
2004,Spain,16
2004,Sweden,NA
2004,Switzerland,7
2004,Ukraine,NA
2004,United States,597
2004,Uruguay,251
2004,Argentina,204
2004,Australia,NA
2004,Austria,445
2004,Belgium,13
2004,Bolivia,349
2004,Brazil,249
2004,Bulgaria,NA
2004,Canada,699
2004,Chile,4
2004,France,5
2004,Germany,423
2004,Hungary,NA
2004,Japan,2
2004,Mexico,634
2004,Netherlands,13
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,354
2004,Poland,NA
2004,Romania,606
2004,Russia,NA
2004,South Africa,NA
2004,Spain,16
2004,Sweden,NA
2004,Switzerland,7
2004,Ukraine,NA
2004,United States,576
2004,Uruguay,231
2004,Argentina,217
2004,Australia,NA
2004,Austria,512
2004,Belgium,9
2004,Bolivia,397
2004,Brazil,282
2004,Bulgaria,NA
2004,Canada,528
2004,Chile,2
2004,France,4
2004,Germany,439
2004,Hungary,NA
2004,Japan,2
2004,Mexico,649
2004,Netherlands,11
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,291
2004,Poland,NA
2004,Romania,627
2004,Russia,NA
2004,South Africa,NA
2004,Spain,15
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,587
2004,Uruguay,208
2004,Argentina,178
2004,Australia,NA
2004,Austria,438
2004,Belgium,10
2004,Bolivia,394
2004,Brazil,274
2004,Bulgaria,NA
2004,Canada,631
2004,Chile,1
2004,France,4
2004,Germany,347
2004,Hungary,NA
2004,Japan,1
2004,Mexico,618
2004,Netherlands,11
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,367
2004,Poland,NA
2004,Romania,593
2004,Russia,NA
2004,South Africa,NA
2004,Spain,9
2004,Sweden,NA
2004,Switzerland,7
2004,Ukraine,NA
2004,United States,593
2004,Uruguay,226
2004,Argentina,189
2004,Australia,NA
2004,Austria,455
2004,Belgium,8
2004,Bolivia,442
2004,Brazil,263
2004,Bulgaria,NA
2004,Canada,651
2004,Chile,2
2004,France,9
2004,Germany,318
2004,Hungary,NA
2004,Japan,1
2004,Mexico,613
2004,Netherlands,10
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,332
2004,Poland,NA
2004,Romania,582
2004,Russia,NA
2004,South Africa,NA
2004,Spain,13
2004,Sweden,NA
2004,Switzerland,7
2004,Ukraine,NA
2004,United States,599
2004,Uruguay,190
2004,Argentina,196
2004,Australia,NA
2004,Austria,471
2004,Belgium,11
2004,Bolivia,418
2004,Brazil,304
2004,Bulgaria,NA
2004,Canada,810
2004,Chile,2
2004,France,7
2004,Germany,364
2004,Hungary,NA
2004,Japan,1
2004,Mexico,558
2004,Netherlands,13
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,345
2004,Poland,NA
2004,Romania,592
2004,Russia,NA
2004,South Africa,NA
2004,Spain,18
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,618
2004,Uruguay,174
2004,Argentina,199
2004,Australia,NA
2004,Austria,450
2004,Belgium,11
2004,Bolivia,409
2004,Brazil,298
2004,Bulgaria,NA
2004,Canada,671
2004,Chile,3
2004,France,8
2004,Germany,396
2004,Hungary,NA
2004,Japan,1
2004,Mexico,556
2004,Netherlands,14
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,367
2004,Poland,NA
2004,Romania,607
2004,Russia,NA
2004,South Africa,NA
2004,Spain,17
2004,Sweden,NA
2004,Switzerland,6
2004,Ukraine,NA
2004,United States,676
2004,Uruguay,150
2004,Argentina,230
2004,Australia,NA
2004,Austria,408
2004,Belgium,11
2004,Bolivia,481
2004,Brazil,273
2004,Bulgaria,NA
2004,Canada,755
2004,Chile,3
2004,France,6
2004,Germany,406
2004,Hungary,NA
2004,Japan,1
2004,Mexico,661
2004,Netherlands,13
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,353
2004,Poland,NA
2004,Romania,615
2004,Russia,NA
2004,South Africa,NA
2004,Spain,11
2004,Sweden,NA
2004,Switzerland,7
2004,Ukraine,NA
2004,United States,701
2004,Uruguay,136
2004,Argentina,208
2004,Australia,NA
2004,Austria,443
2004,Belgium,26
2004,Bolivia,605
2004,Brazil,285
2004,Bulgaria,NA
2004,Canada,1014
2004,Chile,3
2004,France,10
2004,Germany,436
2004,Hungary,NA
2004,Japan,1
2004,Mexico,771
2004,Netherlands,17
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,421
2004,Poland,NA
2004,Romania,597
2004,Russia,NA
2004,South Africa,NA
2004,Spain,11
2004,Sweden,NA
2004,Switzerland,8
2004,Ukraine,NA
2004,United States,810
2004,Uruguay,153
2004,Argentina,216
2004,Australia,NA
2004,Austria,482
2004,Belgium,34
2004,Bolivia,563
2004,Brazil,267
2004,Bulgaria,NA
2004,Canada,1042
2004,Chile,3
2004,France,13
2004,Germany,497
2004,Hungary,NA
2004,Japan,2
2004,Mexico,810
2004,Netherlands,19
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,411
2004,Poland,NA
2004,Romania,627
2004,Russia,NA
2004,South Africa,NA
2004,Spain,15
2004,Sweden,NA
2004,Switzerland,8
2004,Ukraine,NA
2004,United States,826
2004,Uruguay,172
2004,Argentina,187
2004,Australia,NA
2004,Austria,587
2004,Belgium,54
2004,Bolivia,512
2004,Brazil,293
2004,Bulgaria,NA
2004,Canada,1407
2004,Chile,2
2004,France,33
2004,Germany,681
2004,Hungary,NA
2004,Japan,2
2004,Mexico,884
2004,Netherlands,24
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,411
2004,Poland,NA
2004,Romania,672
2004,Russia,NA
2004,South Africa,NA
2004,Spain,20
2004,Sweden,NA
2004,Switzerland,8
2004,Ukraine,NA
2004,United States,898
2004,Uruguay,189
2004,Argentina,198
2004,Australia,NA
2004,Austria,702
2004,Belgium,75
2004,Bolivia,461
2004,Brazil,261
2004,Bulgaria,NA
2004,Canada,1656
2004,Chile,2
2004,France,40
2004,Germany,858
2004,Hungary,NA
2004,Japan,3
2004,Mexico,874
2004,Netherlands,30
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,387
2004,Poland,19
2004,Romania,793
2004,Russia,NA
2004,South Africa,NA
2004,Spain,34
2004,Sweden,NA
2004,Switzerland,11
2004,Ukraine,NA
2004,United States,922
2004,Uruguay,176
2004,Argentina,184
2004,Australia,NA
2004,Austria,732
2004,Belgium,81
2004,Bolivia,478
2004,Brazil,249
2004,Bulgaria,NA
2004,Canada,1544
2004,Chile,1
2004,France,51
2004,Germany,1030
2004,Hungary,NA
2004,Japan,3
2004,Mexico,906
2004,Netherlands,29
2004,New Zealand,NA
2004,Norway,NA
2004,Paraguay,NA
2004,Peru,353
2004,Poland,28
2004,Romania,809
2004,Russia,150
2004,South Africa,NA
2004,Spain,43
2004,Sweden,NA
2004,Switzerland,12
